DEUXIÈME	O
PARTIE	O
.	O
	
I	O
	
Georges	B-PER
Duroy	E-PER
avait	O
retrouvé	O
toutes	O
ses	O
habitudes	O
anciennes	O
.	O
	
Installé	O
maintenant	O
dans	O
le	O
petit	O
rez-de-chaussée	O
de	O
la	B-LOC
rue	I-LOC
de	I-LOC
Constantinople	E-LOC
,	O
il	O
vivait	O
sagement	O
,	O
en	O
homme	O
qui	O
prépare	O
une	O
existence	O
nouvelle	O
.	O
	
Ses	O
relations	O
avec	O
Mme	B-PER
de	I-PER
Marelle	E-PER
avaient	O
même	O
pris	O
une	O
allure	O
conjugale	O
,	O
comme	O
s’	O
il	O
se	O
fût	O
exercé	O
d’	O
avance	O
à	O
l’	O
événement	O
prochain	O
;	O
et	O
sa	O
maîtresse	O
,	O
s’	O
étonnant	O
souvent	O
de	O
la	O
tranquillité	O
réglée	O
de	O
leur	O
union	O
,	O
répétait	O
en	O
riant	O
:	O
	
—	O
	
Tu	O
es	O
encore	O
plus	O
popote	O
que	O
mon	O
mari	O
;	O
	
ça	O
n’	O
était	O
pas	O
la	O
peine	O
de	O
changer	O
.	O
	
Mme	B-PER
Forestier	E-PER
n’	O
était	O
pas	O
revenue	O
,	O
elle	O
s’	O
attardait	O
à	O
Cannes	S-LOC
.	O
	
Il	O
reçut	O
une	O
lettre	O
d’	O
elle	O
,	O
annonçant	O
son	O
retour	O
seulement	O
pour	O
le	O
milieu	O
d’	O
avril	O
,	O
sans	O
un	O
mot	O
d’	O
allusion	O
à	O
leurs	O
adieux	O
.	O
	
Il	O
attendit	O
.	O
	
Il	O
était	O
bien	O
résolu	O
maintenant	O
à	O
prendre	O
tous	O
les	O
moyens	O
pour	O
l’	O
épouser	O
,	O
si	O
elle	O
semblait	O
hésiter	O
.	O
	
Mais	O
il	O
avait	O
confiance	O
en	O
sa	O
fortune	O
,	O
confiance	O
en	O
cette	O
force	O
de	O
séduction	O
qu’	O
il	O
sentait	O
en	O
lui	O
,	O
force	O
vague	O
et	O
irrésistible	O
que	O
subissaient	O
toutes	O
les	O
femmes	O
.	O
	
Un	O
court	O
billet	O
le	O
prévint	O
que	O
l’	O
heure	O
décisive	O
allait	O
sonner	O
.	O
	
«	O
Je	O
suis	O
à	O
Paris	S-LOC
.	O
	
Venez	O
me	O
voir	O
.	O
	
«	O
Madeleine	B-PER
Forestier	E-PER
.	O
	
»	O
	
Rien	O
de	O
plus	O
.	O
	
Il	O
l’	O
avait	O
reçu	O
par	O
le	O
courrier	O
de	O
neuf	O
heures	O
.	O
	
Il	O
entrait	O
chez	O
elle	O
à	O
trois	O
heures	O
,	O
le	O
même	O
jour	O
.	O
	
Elle	O
lui	O
tendit	O
les	O
deux	O
mains	O
,	O
en	O
souriant	O
de	O
son	O
joli	O
sourire	O
aimable	O
;	O
	
et	O
ils	O
se	O
regardèrent	O
pendant	O
quelques	O
secondes	O
,	O
au	O
fond	O
des	O
yeux	O
.	O
	
Puis	O
elle	O
murmura	O
:	O
	
—	O
	
Comme	O
vous	O
avez	O
été	O
bon	O
de	O
venir	O
là-bas	O
dans	O
ces	O
circonstances	O
terribles	O
.	O
	
Il	O
répondit	O
:	O
	
—	O
	
J’	O
aurais	O
fait	O
tout	O
ce	O
que	O
vous	O
m’	O
auriez	O
ordonné	O
.	O
	
Et	O
ils	O
s’	O
assirent	O
.	O
	
Elle	O
s’	O
informa	O
des	O
nouvelles	O
,	O
des	B-PER
Walter	E-PER
,	O
de	O
tous	O
les	O
confrères	O
et	O
du	O
journal	O
.	O
	
Elle	O
y	O
pensait	O
souvent	O
,	O
au	O
journal	O
.	O
	
—	O
	
Ça	O
me	O
manque	O
beaucoup	O
,	O
disait	O
-elle	O
,	O
mais	O
beaucoup	O
.	O
	
J’	O
étais	O
devenue	O
journaliste	O
dans	O
l’	O
âme	O
.	O
	
Que	O
voulez	O
-vous	O
,	O
j’	O
aime	O
ce	O
métier	O
-là	O
.	O
	
Puis	O
elle	O
se	O
tut	O
.	O
	
Il	O
crut	O
comprendre	O
,	O
il	O
crut	O
trouver	O
dans	O
son	O
sourire	O
,	O
dans	O
le	O
ton	O
de	O
sa	O
voix	O
,	O
dans	O
ses	O
paroles	O
elles-mêmes	O
,	O
une	O
sorte	O
d’	O
invitation	O
;	O
et	O
bien	O
qu’	O
il	O
se	O
fût	O
promis	O
de	O
ne	O
pas	O
brusquer	O
les	O
choses	O
,	O
il	O
balbutia	O
:	O
	
—	O
	
Eh	O
bien	O
…	O
pourquoi…	O
pourquoi	O
ne	O
le	O
reprendriez	O
-vous	O
pas	O
…	O
ce	O
métier…	O
sous	O
…	O
sous	O
le	O
nom	O
de	O
Duroy	S-PER
?	O
	
Elle	O
redevint	O
brusquement	O
sérieuse	O
,	O
et	O
posant	O
la	O
main	O
sur	O
son	O
bras	O
elle	O
murmura	O
:	O
	
—	O
	
Ne	O
parlons	O
pas	O
encore	O
de	O
ça	O
.	O
	
Mais	O
il	O
devina	O
qu’	O
elle	O
acceptait	O
,	O
et	O
tombant	O
à	O
genoux	O
il	O
se	O
mit	O
à	O
lui	O
baiser	O
passionnément	O
les	O
mains	O
en	O
répétant	O
,	O
en	O
bégayant	O
:	O
	
—	O
	
Merci	O
,	O
merci	O
,	O
comme	O
je	O
vous	O
aime	O
!	O
	
Elle	O
se	O
leva	O
.	O
	
Il	O
fit	O
comme	O
elle	O
et	O
il	O
s’	O
aperçut	O
qu’	O
elle	O
était	O
fort	O
pâle	O
.	O
	
Alors	O
il	O
comprit	O
qu’	O
il	O
lui	O
avait	O
plu	O
,	O
depuis	O
longtemps	O
peut-être	O
;	O
et	O
comme	O
ils	O
se	O
