Trois	O
jours	O
plus	O
tard	O
,	O
les	O
formalités	O
étaient	O
faites	O
,	O
la	O
préfecture	O
acceptait	O
Florent	S-PER
des	O
mains	O
de	O
monsieur	S-PER
Verlaque	O
,	O
presque	O
les	O
yeux	O
fermés	O
,	O
à	O
simple	O
titre	O
de	O
remplaçant	O
,	O
d’	O
ailleurs	O
.	O
Gavard	S-PER
avait	O
voulu	O
les	O
accompagner	O
.	O
Quand	O
il	O
se	O
retrouva	O
seul	O
avec	O
Florent	S-PER
,	O
sur	O
le	O
trottoir	O
,	O
il	O
lui	O
donna	O
des	O
coups	O
de	O
coude	O
dans	O
les	O
côtes	O
,	O
riant	O
sans	O
rien	O
dire	O
,	O
avec	O
des	O
clignements	O
d’yeux	O
goguenards	O
.	O
Les	O
sergents	O
de	O
ville	O
qu’	O
il	O
rencontra	O
sur	O
le	S-LOC
quai	O
de	O
l’	O
Horloge	O
lui	O
parurent	O
sans	O
doute	O
très	O
ridicules	O
;	O
car	O
,	O
en	O
passant	O
devant	O
eux	O
,	O
il	O
eut	O
un	O
léger	O
renflement	O
de	O
dos	O
,	O
une	O
moue	O
d’	O
homme	O
qui	O
se	O
retient	O
pour	O
ne	O
pas	O
éclater	O
au	O
nez	O
des	O
gens	O
.	O
Dès	O
le	O
lendemain	O
,	O
monsieur	S-PER
Verlaque	O
commença	O
à	O
mettre	O
le	O
nouvel	O
inspecteur	O
au	O
courant	O
de	O
la	O
besogne	O
.	O
Il	O
devait	O
,	O
pendant	O
quelques	O
matinées	O
,	O
le	O
guider	O
au	O
milieu	O
du	O
monde	O
turbulent	O
qu’	O
il	O
allait	O
avoir	O
à	O
surveiller	O
.	O
Ce	S-PER
pauvre	O
Verlaque	O
,	O
comme	O
le	O
nommait	O
Gavard	S-PER
,	O
était	O
un	O
petit	O
homme	O
pâle	O
,	O
toussant	O
beaucoup	O
,	O
emmailloté	O
de	O
flanelle	O
,	O
de	O
foulards	O
,	O
de	O
cache-nez	O
,	O
se	O
promenant	O
dans	O
l’	O
humidité	O
fraîche	O
et	O
dans	O
les	O
eaux	O
courantes	O
de	O
la	O
poissonnerie	O
,	O
avec	O
des	O
jambes	O
maigres	O
d’	O
enfant	O
maladif	O
.	O
Le	O
premier	O
matin	O
,	O
lorsque	O
Florent	S-PER
arriva	O
à	O
sept	O
heures	O
,	O
il	O
se	O
trouva	O
perdu	O
,	O
les	O
yeux	O
effarés	O
,	O
la	O
tête	O
cassée	O
.	O
Autour	O
des	O
neuf	O
bancs	O
de	O
criée	O
,	O
rôdaient	O
déjà	O
des	O
revendeuses	O
tandis	O
que	O
les	O
employés	O
arrivaient	O
avec	O
leurs	O
registres	O
,	O
et	O
que	O
les	O
agents	O
des	O
expéditeurs	O
,	O
portant	O
en	O
sautoir	O
des	O
gibecières	O
de	O
cuir	O
,	O
attendaient	O
la	O
recette	O
,	O
assis	O
sur	O
des	O
chaises	O
renversées	O
,	O
contre	O
les	O
bureaux	O
de	O
vente	O
.	O
On	O
déchargeait	O
,	O
on	O
déballait	O
la	O
marée	O
,	O
dans	O
l’	O
enceinte	O
fermée	O
des	O
bancs	O
,	O
et	O
jusque	O
sur	O
les	O
trottoirs	O
.	O
C’	O
était	O
,	O
le	O
long	O
du	O
carreau	O
,	O
des	O
amoncellements	O
de	O
petites	O
bourriches	O
,	O
un	O
arrivage	O
continu	O
de	O
caisses	O
et	O
de	O
paniers	O
,	O
des	O
sacs	O
de	O
moules	O
empilés	O
laissant	O
couler	O
des	O
rigoles	O
d’	O
eau	O
.	O
Les	O
compteurs-verseurs	O
,	O
très	O
affairés	O
,	O
enjambant	O
les	O
tas	O
,	O
arrachaient	O
d’	O
une	O
poignée	O
la	O
paille	O
des	O
bourriches	O
