Zola_ventreparis_Chapitre4	O
Marjolin	S-PER
fut	O
trouvé	O
au	O
marché	O
des	O
Innocents	S-PER
,	O
dans	O
un	O
tas	O
de	O
choux	O
,	O
sous	O
un	O
chou	O
blanc	O
,	O
énorme	O
,	O
et	O
dont	O
une	O
des	O
grandes	O
feuilles	O
rabattues	O
cachait	O
son	O
visage	O
rose	O
d’	O
enfant	O
endormi	O
.	O
On	O
ignora	O
toujours	O
quelle	O
main	O
misérable	O
l’	O
avait	O
posé	O
là	O
.	O
C’	O
était	O
déjà	O
un	O
petit	O
bonhomme	O
de	O
deux	O
à	O
trois	O
ans	O
,	O
très	O
gras	O
,	O
très	O
heureux	O
de	O
vivre	O
,	O
mais	O
si	O
peu	O
précoce	O
,	O
si	O
empâté	O
,	O
qu’	O
il	O
bredouillait	O
à	O
peine	O
quelques	O
mots	O
,	O
ne	O
sachant	O
que	O
sourire	O
.	O
Quand	S-MISC
une	O
marchande	O
de	O
légumes	O
le	O
découvrit	O
sous	O
le	O
grand	O
chou	O
blanc	O
,	O
elle	O
poussa	O
un	O
tel	O
cri	O
de	O
surprise	O
,	O
que	O
les	O
voisines	O
accoururent	O
,	O
émerveillées	O
;	O
et	O
lui	O
,	O
il	O
tendait	O
les	O
mains	O
,	O
encore	O
en	O
robe	O
,	O
roulé	O
dans	O
un	O
morceau	O
de	O
couverture	O
.	O
Il	O
ne	O
put	O
dire	O
qui	O
était	O
sa	O
mère	O
.	O
Il	O
avait	O
des	O
yeux	O
étonnés	O
,	O
en	O
se	O
serrant	O
contre	O
l’	O
épaule	O
d’	O
une	O
grosse	O
tripière	O
qui	O
l’	O
avait	O
pris	O
entre	O
les	O
bras	O
.	O
Jusqu’	O
au	O
soir	O
,	O
il	O
occupa	O
le	O
marché	O
.	O
Il	O
s’	O
était	O
rassuré	O
,	O
il	O
mangeait	O
des	O
tartines	O
,	O
il	O
riait	O
à	O
toutes	O
les	O
femmes	O
.	O
La	O
grosse	O
tripière	O
le	O
garda	O
;	O
puis	O
,	O
il	O
passa	O
à	O
une	O
voisine	O
;	O
un	O
mois	O
plus	O
tard	O
,	O
il	O
couchait	O
chez	O
une	O
troisième	O
.	O
Lorsqu’	O
on	O
lui	O
demandait	O
:	O
«	O
Où	O
est	O
ta	O
mère	O
?	O
»	O
il	O
avait	O
un	O
geste	O
adorable	O
:	O
sa	O
main	O
faisait	O
le	O
tour	O
,	O
montrant	O
les	O
marchandes	O
toutes	O
à	O
la	O
fois	O
.	O
Il	O
fut	O
l’	O
enfant	O
des	O
Halles	S-LOC
,	O
suivant	O
les	O
jupes	O
de	O
l’	O
une	O
ou	O
de	O
l’	O
autre	O
,	O
trouvant	O
toujours	O
un	O
coin	O
dans	O
un	O
lit	O
,	O
mangeant	O
la	O
soupe	O
un	O
peu	O
partout	O
,	O
habillé	O
à	O
la	O
grâce	O
de	O
Dieu	S-PER
,	O
et	O
ayant	O
quand	O
même	O
des	O
sous	O
au	O
fond	O
de	O
ses	O
poches	O
percées	O
.	O
Une	O
belle	O
fille	O
rousse	O
,	O
qui	O
vendait	O
des	O
plantes	O
officinales	O
,	O
l’	O
avait	O
appelé	O
Marjolin	S-PER
,	O
sans	O
qu’	O
on	O
sût	O
pourquoi	O
.	O
Marjolin	S-PER
allait	O
avoir	O
quatre	O
ans	O
,	O
lorsque	O
la	O
mère	O
Chantemesse	S-PER
fit	O
à	O
son	O
tour	O
la	O
trouvaille	O
d’	O
une	O
petite	O
fille	O
,	O
sur	O
le	O
trottoir	O
de	O
la	O
rue	B-LOC
Saint-Denis	E-LOC
,	O
au	O
coin	O
du	O
marché	O
.	O
La	O
petite	O
pouvait	O
avoir	O
deux	O
ans	O
,	O
mais	O
elle	O
bavardait	O
déjà	O
comme	O
une	O
pie	O
,	O
écorchant	O
les	O
mots	O
dans	O
son	O
babil	O
d’	O
enfant	O
;	O
si	O
bien	O
que	O
la	O
mère	O
Chantemesse	S-PER
crut	O
comprendre	O
qu’	O
elle	O
s’	O
appelait	O
Cadine	S-PER
,	O
et	O
que	O
sa	O
mère	O
,	O
la	O
veille	O
au	O
soir	O
,	O
l’	O
avait	O
assise	O
sous	O
une	O
porte	O
,	O
en	O
lui	O
disant	O
de	O
l’	O
attendre	O
.	O
L’	O
enfant	O
avait	O
dormi	O
là	O
;	O
elle	O
ne	O
pleurait	O
pas	O
,	O
elle	O
racontait	O
qu’	O
on	O
la	O
battait	O
.	O
Puis	O
,	O
elle	O
suivit	O
la	O
mère	O
Chantemesse	S-PER
,	O
bien	O
contente	O
,	O
enchantée	O
de	O
cette	O
grande	O
place	O
,	O
où	O
il	O
y	O
avait	O
tant	O
de	O
monde	O
et	O
tant	O
de	O
légumes	O
.	O
La	O
mère	O
Chantemesse	S-PER
,	O
qui	O
vendait	O
au	O
petit	O
tas	O
,	O
était	O
une	O
digne	O
femme	O
,	O
très	O
bourrue	O
,	O
touchant	O
déjà	O
à	O
la	O
soixantaine	O
;	O
elle	O
adorait	O
les	O
enfants	O
,	O
ayant	O
perdu	O
trois	O
garçons	O
au	O
berceau	O
.	O
Elle	O
pensa	O
que	O
«	O
cette	O
roulure	O
-là	O
semblait	O
une	O
trop	O
mauvaise	O
gale	O
pour	O
crever	O
»	O
,	O
et	O
elle	O
adopta	O
Cadine	S-PER
.	O
Mais	O
,	O
un	O
soir	O
,	O
comme	O
la	O
mère	O
Chantemesse	S-PER
s’	O
en	O
allait	O
,	O
tenant	O
Cadine	S-PER
de	O
la	O
main	O
droite	O
,	O
Marjolin	S-PER
lui	O
prit	O
sans	O
façon	O
la	O
main	O
gauche	O
.	O
–	O
Eh	O
!	O
mon	O
garçon	O
,	O
dit	O
la	O
vieille	O
en	O
s’	O
arrêtant	O
,	O
la	O
place	O
est	O
donnée	O
…	O
Tu	O
n’es	O
donc	O
plus	O
avec	O
la	O
grande	O
Thérèse	S-MISC
!	O
Tu	O
es	O
un	O
fameux	O
coureur	O
,	O
sais	O
-tu	O
?	O
Il	O
la	O
regardait	O
,	O
avec	O
son	O
rire	O
,	O
sans	O
la	O
lâcher	O
.	O
Elle	O
ne	O
put	O
rester	O
grondeuse	O
,	O
tant	O
il	O
était	O
joli	O
et	O
bouclé	O
.	O
Elle	O
murmura	O
:	O
–	O
Allons	O
,	O
venez	O
,	O
marmaille	O
…	O
Je	O
vous	O
coucherai	O
ensemble	O
.	O
Et	O
elle	O
arriva	O
rue	O
au	O
Lard	S-PER
,	O
où	O
elle	O
demeurait	O
,	O
avec	O
un	O
enfant	O
de	O
chaque	O
main	O
.	O
Marjolin	S-PER
s’	O
oublia	O
chez	O
la	O
mère	O
Chantemesse	S-PER
.	O
Quand	O
ils	O
faisaient	O
par	O
trop	O
de	O
tapage	O
,	O
elle	O
leur	O
allongeait	O
quelques	O
taloches	O
,	O
heureuse	O
de	O
pouvoir	O
crier	O
,	O
de	O
se	O
fâcher	O
,	O
de	O
les	O
débarbouiller	O
,	O
de	O
les	O
fourrer	O
sous	O
la	O
même	O
couverture	O
.	O
Elle	O
leur	O
avait	O
installé	O
un	O
petit	O
lit	O
,	O
dans	O
une	O
vieille	O
voiture	O
de	O
marchand	O
des	O
quatre-saisons	O
,	O
dont	O
les	O
roues	O
et	O
les	O
brancards	O
manquaient	O
.	O
C’	O
était	O
comme	O
un	O
large	O
berceau	O
,	O
un	O
peu	O
dur	O
,	O
encore	O
tout	O
odorant	O
des	O
légumes	O
qu’	O
elle	O
y	O
avait	O
longtemps	O
tenus	O
frais	O
sous	O
des	O
linges	O
mouillés	O
.	O
Cadine	S-PER
et	O
Marjolin	S-PER
dormirent	O
là	O
,	O
à	O
quatre	O
ans	O
,	O
aux	O
bras	O
l’	O
un	O
de	O
l’	O
autre	O
.	O
Alors	O
,	O
ils	O
grandirent	O
ensemble	O
,	O
on	O
les	O
vit	O
toujours	O
les	O
mains	O
à	O
la	O
taille	O
.	O
La	O
nuit	O
,	O
la	O
mère	O
Chantemesse	S-PER
les	O
entendait	O
qui	O
bavardaient	O
doucement	O
.	O
La	O
voix	O
flûtée	O
de	O
Cadine	S-PER
,	O
pendant	O
des	O
heures	O
,	O
racontait	O
des	O
choses	O
sans	O
fin	O
,	O
que	O
Marjolin	S-PER
écoutait	O
avec	O
des	O
étonnements	O
plus	O
sourds	O
.	O
Elle	O
était	O
très	O
méchante	O
,	O
elle	O
inventait	O
des	O
histoires	O
pour	O
lui	O
faire	O
peur	O
,	O
lui	O
disait	O
que	O
,	O
l’	O
autre	O
nuit	O
,	O
elle	O
avait	O
vu	O
un	O
homme	O
tout	O
blanc	O
,	O
au	O
pied	O
de	O
leur	O
lit	O
,	O
qui	O
les	O
regardait	O
,	O
en	O
tirant	O
une	O
grande	O
langue	O
rouge	O
.	O
Marjolin	S-PER
suait	O
d’	O
angoisse	O
,	O
lui	O
demandait	O
des	O
détails	O
;	O
et	O
elle	O
se	O
moquait	O
de	O
lui	O
,	O
elle	O
finissait	O
par	O
l’	O
appeler	O
«	O
grosse	O
bête	O
»	O
.	O
D’	O
autres	O
fois	O
,	O
ils	O
n’	O
étaient	O
pas	O
sages	O
,	O
ils	O
se	O
donnaient	O
des	O
coups	O
de	O
pied	O
,	O
sous	O
les	O
couvertures	O
;	O
Cadine	S-PER
repliait	O
les	O
jambes	O
,	O
étouffait	O
ses	O
rires	O
,	O
quand	O
Marjolin	S-PER
,	O
de	O
toutes	O
ses	O
forces	O
,	O
la	O
manquait	O
et	O
allait	O
taper	O
dans	O
le	O
mur	O
.	O
Il	O
fallait	O
,	O
ces	O
fois	O
-là	O
,	O
que	O
la	O
mère	O
Chantemesse	S-PER
se	O
levât	O
pour	O
border	O
les	O
couvertures	O
;	O
elle	O
les	O
endormait	O
tous	O
les	O
deux	O
d’	O
une	O
calotte	O
,	O
sur	O
l’	O
oreiller	O
.	O
Le	O
lit	O
fut	O
longtemps	O
ainsi	O
pour	O
eux	O
un	O
lieu	O
de	O
récréation	O
;	O
ils	O
y	O
emportaient	O
leurs	O
joujoux	O
,	O
ils	O
y	O
mangeaient	O
des	O
carottes	O
et	O
des	O
navets	O
volés	O
;	O
chaque	O
matin	O
,	O
leur	O
mère	O
adoptive	O
était	O
toute	O
surprise	O
d’	O
y	O
trouver	O
des	O
objets	O
étranges	O
,	O
des	O
cailloux	O
,	O
des	O
feuilles	O
,	O
des	O
trognons	O
de	O
pommes	O
,	O
des	O
poupées	O
faites	O
avec	O
des	O
bouts	O
de	O
chiffon	O
.	O
Et	O
,	O
les	O
jours	O
de	O
grands	O
froids	O
,	O
elle	O
les	O
laissait	O
là	O
,	O
endormis	O
,	O
la	O
tignasse	O
noire	O
de	O
Cadine	S-PER
mêlée	O
aux	O
boucles	O
blondes	O
de	O
Marjolin	S-PER
,	O
les	O
bouches	O
si	O
près	O
l’	O
une	O
de	O
l’	O
autre	O
,	O
qu’	O
ils	O
semblaient	O
se	O
