Mais	O
il	O
s’	O
interrompit	O
,	O
en	O
voyant	O
la	B-PER
Faloise	E-PER
saluer	O
des	O
personnes	O
qui	O
occupaient	O
une	O
loge	O
de	O
face	O
.	O
Il	O
parut	O
surpris	O
.	O
Puis	O
,	O
pour	O
couper	O
court	O
,	O
il	O
présenta	O
son	O
cousin	O
,	O
M.	B-PER
Hector	I-PER
de	I-PER
la	I-PER
Faloise	E-PER
,	O
un	O
jeune	O
homme	O
qui	O
venait	O
achever	O
son	O
éducation	O
à	O
Paris	S-LOC
.	O
Le	O
directeur	O
pesa	O
le	O
jeune	O
homme	O
d’	O
un	O
coup	O
d’	O
œil	O
.	O
Mais	O
Hector	S-PER
l’	O
examinait	O
avec	O
émotion	O
.	O
C’	O
était	O
donc	O
là	O
ce	O
Bordenave	O
,	O
ce	O
montreur	O
de	O
femmes	O
qui	O
les	O
traitait	O
en	O
garde-chiourme	O
,	O
ce	O
cerveau	O
toujours	O
fumant	O
de	O
quelque	O
réclame	O
,	O
criant	O
,	O
crachant	O
,	O
se	O
tapant	O
sur	O
les	O
cuisses	O
,	O
cynique	O
,	O
et	O
ayant	O
un	O
esprit	O
de	O
gendarme	O
!	O
Hector	S-PER
crut	O
qu’	O
il	O
devait	O
chercher	O
une	O
phrase	O
aimable	O
.	O
Mais	O
un	O
léger	O
frémissement	O
agita	O
la	O
salle	O
.	O
Rose	B-PER
Mignon	E-PER
venait	O
d’	O
entrer	O
,	O
en	O
Diane	S-PER
.	O
Bien	O
quelle	O
n’	O
eût	O
ni	O
la	O
taille	O
ni	O
la	O
figure	O
du	O
rôle	O
,	O
maigre	O
et	O
noire	O
,	O
d’	O
une	O
laideur	O
adorable	O
de	O
gamin	O
parisien	O
,	O
elle	O
parut	O
charmante	O
,	O
comme	O
une	O
raillerie	O
même	O
du	O
personnage	O
.	O
Son	O
air	O
d’	O
entrée	O
,	O
des	O
paroles	O
bêtes	O
à	O
pleurer	O
,	O
où	O
elle	O
se	O
plaignait	O
de	O
Mars	S-PER
,	O
qui	O
était	O
en	O
train	O
de	O
la	O
lâcher	O
pour	O
Vénus	S-PER
,	O
fut	O
chanté	O
avec	O
une	O
réserve	O
pudique	O
,	O
si	O
pleine	O
de	O
sous-entendus	O
égrillards	O
,	O
que	O
le	O
public	O
s’	O
échauffa	O
.	O
Le	O
mari	O
et	O
Steiner	S-PER
,	O
coude	O
à	O
coude	O
,	O
riaient	O
complaisamment	O
.	O
Et	O
toute	O
la	O
salle	O
éclata	O
,	O
lorsque	O
Prullière	S-PER
,	O
cet	O
acteur	O
si	O
aimé	O
,	O
se	O
montra	O
en	O
général	O
,	O
un	B-PER
Mars	I-PER
de	I-PER
la	I-PER
Courtille	E-PER
,	O
empanaché	O
d’	O
un	O
plumet	O
géant	O
,	O
traînant	O
un	O
sabre	O
qui	O
lui	O
arrivait	O
à	O
l’	O
épaule	O
.	O
Lui	O
,	O
avait	O
assez	O
de	O
Diane	S-PER
;	O
elle	O
faisait	O
trop	O
sa	O
poire	O
.	O
Alors	O
,	O
Diane	S-PER
jurait	O
de	O
le	O
surveiller	O
et	O
de	O
se	O
venger	O
.	O
Le	O
duo	O
se	O
terminait	O
par	O
une	O
tyrolienne	O
bouffonne	O
,	O
que	O
Prullière	S-PER
enleva	O
très	O
drôlement	O
,	O
d’	O
une	O
voix	O
de	O
matou	O
irrité	O
.	O
Il	O
avait	O
une	O
fatuité	O
amusante	O
de	O
jeune	O
premier	O
en	O
bonne	O
fortune	O
,	O
et	O
roulait	O
des	O
yeux	O
de	O
bravache	O
,	O
qui	O
soulevaient	O
des	O
rires	O
aigus	O
de	O
femme	O
,	O
dans	O
les	O
loges	O
.	O
Fauchery	S-PER
ne	O
put	O
s’	O
empêcher	O
de	O
sourire	O
.	O
Cependant	O
,	O
la	O
dégringolade	O
des	O
gros	O
souliers	O
sur	O
les	O
marches	O
ne	O
cessait	O
pas	O
,	O
un	O
petit	O
homme	O
en	O
casquette	O
disait	O
d’	O
une	O
voix	O
traînante	O
:	O
Le	O
comte	O
échangea	O
une	O
poignée	O
de	O
main	O
avec	O
le	O
journaliste	O
,	O
tandis	O
qu’	O
une	O
vive	O
explication	O
avait	O
lieu	O
entre	O
Blanche	S-PER
et	O
Lucy	S-PER
.	O
Elles	O
bouchaient	O
le	O
passage	O
de	O
leurs	O
jupes	O
chargées	O
de	O
volants	O
,	O
l’	O
une	O
en	O
bleu	O
,	O
l’	O
autre	O
en	O
rose	O
,	O
et	O
le	O
nom	O
de	O
Nana	S-PER
