—	O
Oh	O
!	O
murmura	O
Daguenet	S-PER
méchamment	O
,	O
ce	O
n’	O
est	O
pas	O
son	O
coup	O
d’	O
essai	O
.	O
Elle	O
en	O
sait	O
peut-être	O
autant	O
que	O
lui	O
.	O
—	O
Oh	O
!	O
cet	O
amour	O
!	O
reprit	O
Nana	S-PER
,	O
au	O
dernier	O
étalage	O
,	O
revenant	O
de	O
quelques	O
pas	O
pour	O
s’	O
attendrir	O
sur	O
une	O
levrette	O
en	O
biscuit	O
,	O
une	O
patte	O
levée	O
devant	O
un	O
nid	O
caché	O
dans	O
des	O
roses	O
.	O
—	O
Ne	O
parlez	O
donc	O
pas	O
des	O
honnêtes	O
femmes	O
,	O
dit	O
-il	O
durement	O
.	O
Vous	O
ne	O
les	O
connaissez	O
pas	O
.	O
Certes	O
,	O
Nana	S-PER
n’	O
était	O
pas	O
méchante	O
.	O
Depuis	O
les	O
premiers	O
mots	O
,	O
elle	O
résistait	O
à	O
l’	O
envie	O
de	O
lui	O
envoyer	O
son	O
cocuage	O
par	O
la	O
figure	O
.	O
Elle	O
aurait	O
aimé	O
le	O
confesser	O
là-dessus	O
,	O
tranquillement	O
.	O
Mais	O
,	O
à	O
la	O
fin	O
,	O
il	O
l’	O
exaspérait	O
;	O
ça	O
devait	O
finir	O
.	O
—	O
Laisse-moi	O
,	O
cria	O
-t	O
-elle	O
,	O
tu	O
me	O
fais	O
du	O
mal	O
!	O
—	O
Imagine	O
-toi	O
,	O
il	O
jure	O
que	O
tu	O
l’	O
avais	O
encore	O
,	O
lorsque	O
tu	O
as	O
épousé	O
ta	O
femme…	O
Hein	O
?	O
tu	O
l’	O
avais	O
encore	O
?	O
…	O
Hein	O
?	O
est	O
-ce	O
vrai	O
?	O
—	O
Si	O
les	O
femmes	O
honnêtes	O
s’	O
en	O
mêlent	O
et	O
nous	O
prennent	O
nos	O
amants	O
!	O
…	O
Vrai	O
,	O
elles	O
vont	O
bien	O
,	O
les	O
femmes	O
honnêtes	O
!	O
—	O
Tu	O
sais	O
que	O
je	O
t’ai	O
priée	O
de	O
ne	O
jamais	O
parler	O
de	O
ces	O
choses	O
.	O
—	O
Oui	O
,	O
une	O
pièce	O
nouvelle	O
,	O
répondit	O
-elle	O
après	O
avoir	O
hésité	O
.	O
On	O
voulait	O
avoir	O
mon	O
avis	O
.	O
Elle	O
l’	O
accabla	O
de	O
questions	O
,	O
demandant	O
tout	O
,	O
exigeant	O
les	O
détails	O
.	O
Et	O
elle	O
riait	O
si	O
bien	O
,	O
avec	O
de	O
brusques	O
éclats	O
qui	O
la	O
faisaient	O
se	O
tordre	O
,	O
la	O
chemise	O
glissée	O
et	O
retroussée	O
,	O
la	O
peau	O
dorée	O
par	O
le	O
grand	O
feu	O
,	O
que	O
le	O
comte	O
,	O
peu	O
à	O
peu	O
,	O
lui	O
conta	O
sa	O
nuit	O
de	O
noces	O
.	O
Il	O
n’	O
éprouvait	O
plus	O
aucun	O
malaise	O
.	O
Cela	O
finissait	O
par	O
l’	O
amuser	O
lui-même	O
,	O
d’	O
expliquer	O
,	O
selon	O
l’	O
expression	O
convenable	O
,	O
«	O
comment	O
il	O
l’	O
avait	O
perdu	O
»	O
.	O
Il	O
choisissait	O
seulement	O
les	O
mots	O
,	O
par	O
un	O
reste	O
de	O
honte	O
.	O
La	O
jeune	O
femme	O
,	O
lancée	O
,	O
l’	O
interrogea	O
sur	O
la	O
comtesse	O
.	O
Elle	O
était	O
merveilleusement	O
faite	O
,	O
mais	O
un	O
vrai	O
glaçon	O
,	O
à	O
ce	O
qu’	O
il	O
prétendait	O
.	O
—	O
Vois	O
donc	O
,	O
murmura	O
le	O
jeune	O
homme	O
en	O
montrant	O
d’	O
un	O
signe	O
la	O
porte	O
du	O
cabinet	O
,	O
où	O
Muffat	S-PER
avait	O
disparu	O
.	O
—	O
Garde	O
-le	O
à	O
la	O
cuisine	O
.	O
C’	O
est	O
plus	O
sûr	O
.	O
Ce	O
fut	O
une	O
course	O
morne	O
dans	O
les	O
rues	O
.	O
Il	O
marchait	O
lentement	O
,	O
toujours	O
du	O
même	O
pas	O
,	O
suivant	O
les	O
murs	O
.	O
Ses	O
talons	O
sonnaient	O
,	O
il	O
ne	O
voyait	O
que	O
son	O
ombre	O
tourner	O
,	O
en	O
grandissant	O
et	O
en	O
se	O
rapetissant	O
,	O
à	O
chaque	O
bec	O
de	O
gaz	O
.	O
Cela	O
le	O
berçait	O
,	O
l’	O
occupait	O
mécaniquement	O
.	O
Plus	O
tard	O
,	O
jamais	O
il	O
ne	O
sut	O
où	O
il	O
avait	O
passé	O
;	O
il	O
lui	O
semblait	O
s’	O
être	O
traîné	O
pendant	O
des	O
heures	O
,	O
en	O
rond	O
,	O
dans	O
un	O
cirque	O
.	O
Un	O
souvenir	O
unique	O
lui	O
resta	O
,	O
très	O
net	O
.	O
Sans	O
pouvoir	O
expliquer	O
comment	O
,	O
il	O
se	O
trouvait	O
le	O
visage	O
collé	O
à	O
la	O
grille	O
du	B-LOC
passage	I-LOC
des	I-LOC
Panoramas	E-LOC
,	O
tenant	O
les	O
barreaux	O
des	O
deux	O
mains	O
.	O
Il	O
ne	O
les	O
secouait	O
pas	O
,	O
il	O
tâchait	O
simplement	O
de	O
voir	O
dans	O
le	O
passage	O
,	O
pris	O
d’	O
une	O
émotion	O
dont	O
tout	O
son	O
cœur	O
était	O
gonflé	O
.	O
Mais	O
il	O
ne	O
distinguait	O
rien	O
,	O
un	O
flot	O
de	O
ténèbres	O
coulait	O
le	O
long	O
de	O
la	O
galerie	O
déserte	O
,	O
le	O
vent	O
qui	O
s’	O
engouffrait	O
par	O
la	B-LOC
rue	I-LOC
Saint-Marc	E-LOC
lui	O
soufflait	O
au	O
visage	O
une	O
humidité	O
de	O
cave	O
.	O
Et	O
il	O
s’	O
entêtait	O
.	O
Puis	O
,	O
sortant	O
d’	O
un	O
rêve	O
,	O
il	O
demeura	O
étonné	O
,	O
il	O
se	O
demanda	O
ce	O
qu’	O
il	O
cherchait	O
à	O
cette	O
heure	O
,	O
serré	O
contre	O
cette	O
grille	O
,	O
avec	O
une	O
telle	O
passion	O
,	O
que	O
les	O
barreaux	O
lui	O
étaient	O
entrés	O
dans	O
la	O
figure	O
.	O
Alors	O
,	O
il	O
avait	O
repris	O
sa	O
marche	O
,	O
désespéré	O
,	O
le	O
cœur	O
empli	O
d’	O
une	O
dernière	O
tristesse	O
,	O
comme	O
trahi	O
et	O
seul	O
désormais	O
dans	O
toute	O
cette	O
ombre	O
.	O
Une	O
averse	O
tomba	O
.	O
Deux	O
sergents	O
de	O
ville	O
approchaient	O
,	O
et	O
il	O
dut	O
quitter	O
le	O
coin	O
de	O
porte	O
où	O
il	O
s’	O
était	O
réfugié	O
.	O
Lorsqu’	O
ils	O
se	O
furent	O
perdus	O
dans	O
la	B-LOC
rue	I-LOC
de	I-LOC
Provence	E-LOC
,	O
il	O
revint	O
,	O
mouillé	O
,	O
frissonnant	O
.	O
La	O
raie	O
lumineuse	O
barrait	O
toujours	O
la	O
