Ce	O
fut	O
un	O
accès	O
de	O
fou	O
rire	O
dans	O
la	O
voiture	O
.	O
	
Les	O
jeunes	O
gens	O
trouvaient	O
le	O
mot	O
très	O
drôle	O
;	O
	
tandis	O
que	O
Louiset	S-PER
,	O
sans	O
comprendre	O
,	O
levait	O
ses	O
yeux	O
pâles	O
vers	O
sa	O
mère	O
,	O
dont	O
les	O
éclats	O
de	O
voix	O
le	O
surprenaient	O
.	O
	
Labordette	S-PER
,	O
d’	O
ailleurs	O
,	O
ne	O
put	O
encore	O
s’	O
échapper	O
.	O
	
Rose	B-PER
Mignon	E-PER
lui	O
avait	O
fait	O
un	O
signe	O
;	O
et	O
elle	O
lui	O
donnait	O
des	O
ordres	O
,	O
il	O
inscrivait	O
des	O
chiffres	O
sur	O
un	O
calepin	O
.	O
	
Puis	O
,	O
ce	O
furent	O
Clarisse	S-PER
et	O
Gaga	S-PER
qui	O
le	O
rappelèrent	O
,	O
pour	O
changer	O
leurs	O
paris	O
;	O
	
elles	O
avaient	O
entendu	O
des	O
mots	O
dans	O
la	O
foule	O
,	O
elles	O
ne	O
voulaient	O
plus	O
de	O
Valerio	B-PER
II	E-PER
et	O
prenaient	O
Lusignan	S-PER
;	O
	
lui	O
,	O
impassible	O
,	O
écrivait	O
.	O
	
Enfin	O
,	O
il	O
se	O
sauva	O
,	O
on	O
le	O
vit	O
qui	O
disparaissait	O
,	O
de	O
l’	O
autre	O
côté	O
de	O
la	O
piste	O
,	O
entre	O
deux	O
tribunes	O
.	O
	
Mais	O
quelqu’un	O
la	O
touchait	O
par	O
derrière	O
,	O
et	O
elle	O
fut	O
surprise	O
,	O
en	O
se	O
retournant	O
,	O
d’	O
apercevoir	O
Mignon	S-PER
sur	O
la	O
banquette	O
.	O
	
Elle	O
disparut	O
un	O
instant	O
,	O
elle	O
s’	O
assit	O
à	O
son	O
côté	O
,	O
car	O
il	O
venait	O
lui	O
communiquer	O
une	O
chose	O
grave	O
.	O
	
Mignon	S-PER
disait	O
partout	O
que	O
sa	O
femme	O
était	O
ridicule	O
d’	O
en	O
vouloir	O
à	O
Nana	S-PER
;	O
	
il	O
trouvait	O
ça	O
bête	O
et	O
inutile	O
.	O
	
Nana	S-PER
,	O
passionnée	O
,	O
comme	O
si	O
le	O
Grand	O
Prix	O
allait	O
décider	O
de	O
sa	O
fortune	O
,	O
voulut	O
se	O
placer	O
contre	O
la	O
barrière	O
,	O
à	O
côté	O
du	O
poteau	O
d’	O
arrivée	O
.	O
	
Elle	O
était	O
venue	O
de	O
très	O
bonne	O
heure	O
,	O
une	O
des	O
premières	O
,	O
dans	O
son	O
landau	O
garni	O
d’	O
argent	O
,	O
attelé	O
à	O
la	O
Daumont	O
de	O
quatre	O
chevaux	O
blancs	O
magnifiques	O
,	O
un	O
cadeau	O
du	B-PER
comte	I-PER
Muffat	E-PER
.	O
	
Quand	O
elle	O
avait	O
paru	O
à	O
l’	O
entrée	O
de	O
la	O
pelouse	O
,	O
avec	O
deux	O
postillons	O
trottant	O
sur	O
les	O
chevaux	O
de	O
gauche	O
,	O
et	O
deux	O
valets	O
de	O
pied	O
,	O
immobiles	O
derrière	O
la	O
voiture	O
,	O
une	O
bousculade	O
s’	O
était	O
produite	O
parmi	O
la	O
foule	O
,	O
comme	O
au	O
passage	O
d’	O
une	O
reine	O
.	O
	
Elle	O
portait	O
les	O
couleurs	O
de	O
l’	B-MISC
écurie	I-MISC
Vandeuvres	E-MISC
,	O
bleu	O
et	O
blanc	O
,	O
dans	O
une	O
toilette	O
extraordinaire	O
:	O
le	O
petit	O
corsage	O
et	O
la	O
tunique	O
de	O
soie	O
bleue	O
collant	O
sur	O
le	O
corps	O
,	O
relevés	O
derrière	O
les	O
reins	O
en	O
un	O
pouf	O
énorme	O
,	O
ce	O
qui	O
dessinait	O
les	O
cuisses	O
d’	O
une	O
façon	O
hardie	O
,	O
par	O
ces	O
temps	O
de	O
jupes	O
ballonnées	O
;	O
	
puis	O
,	O
la	O
robe	O
de	O
satin	O
blanc	O
,	O
les	O
manches	O
de	O
satin	O
blanc	O
,	O
une	O
écharpe	O
de	O
satin	O
blanc	O
en	O
sautoir	O
,	O
le	O
tout	O
orné	O
d’	O
une	O
guipure	O
d’	O
argent	O
que	O
le	O
soleil	O
allumait	O
.	O
	
Avec	O
ça	O
,	O
crânement	O
,	O
pour	O
ressembler	O
davantage	O
à	O
un	O
jockey	O
,	O
elle	O
s’	O
était	O
posé	O
une	O
toque	O
bleue	O
à	O
plume	O
blanche	O
sur	O
son	O
chignon	O
,	O
dont	O
les	O
mèches	O
jaunes	O
lui	O
coulaient	O
au	O
milieu	O
du	O
dos	O
,	O
pareilles	O
à	O
une	O
énorme	O
queue	O
de	O
poils	O
roux	O
.	O
	
À	O
présent	O
,	O
le	O
peloton	O
arrivait	O
de	O
face	O
,	O
dans	O
un	O
coup	O
de	O
foudre	O
.	O
	
On	O
en	O
sentait	O
l’	O
approche	O
et	O
comme	O
l’	O
haleine	O
,	O
un	O
ronflement	O
lointain	O
,	O
grandi	O
de	O
seconde	O
en	O
seconde	O
.	O
	
Toute	O
la	O
foule	O
,	O
impétueusement	O
,	O
s’	O
était	O
jetée	O
aux	O
barrières	O
;	O
et	O
,	O
précédant	O
les	O
chevaux	O
,	O
une	O
clameur	O
profonde	O
s’	O
échappait	O
des	O
poitrines	O
,	O
gagnait	O
de	O
proche	O
en	O
proche	O
,	O
avec	O
un	O
bruit	O
de	O
mer	O
qui	O
déferle	O
.	O
	
C’	O
était	O
la	O
brutalité	O
dernière	O
d’	O
une	O
colossale	O
partie	O
,	O
cent	O
mille	O
spectateurs	O
tournés	O
à	O
