Et	O
elle	O
tomba	O
en	O
vierge	O
dans	O
les	O
bras	O
de	O
cet	O
enfant	O
,	O
en	O
face	O
de	O
la	O
belle	O
nuit	O
.	O
	
La	O
maison	O
dormait	O
.	O
	
—	O
Ah	O
!	O
	
bien	O
sûr	O
,	O
ça	O
me	O
manque	O
un	O
peu	O
,	O
murmura	O
Georges	S-PER
,	O
souriant	O
.	O
	
—	O
	
Ah	O
bien	O
!	O
dit	O
la	O
comtesse	O
en	O
riant	O
,	O
si	O
nous	O
n’	O
avons	O
que	O
monsieur	B-PER
de	I-PER
Vandeuvres	E-PER
!	O
	
Il	O
est	O
trop	O
occupé	O
.	O
	
Le	O
vendredi	O
,	O
au	O
déjeuner	O
,	O
il	O
avait	O
fallu	O
mettre	O
un	O
nouveau	O
couvert	O
.	O
	
M.	B-PER
Théophile	I-PER
Venot	E-PER
,	O
que	O
madame	B-PER
Hugon	E-PER
se	O
souvint	O
d’	O
avoir	O
invité	O
l’	O
hiver	O
dernier	O
,	O
chez	O
les	B-PER
Muffat	E-PER
,	O
venait	O
d’	O
arriver	O
.	O
	
Il	O
arrondissait	O
le	O
dos	O
,	O
il	O
affectait	O
une	O
bonhomie	O
d’	O
homme	O
insignifiant	O
,	O
sans	O
paraître	O
s’	O
apercevoir	O
de	O
la	O
déférence	O
inquiète	O
qu’	O
on	O
lui	O
témoignait	O
.	O
	
Quand	O
il	O
eut	O
réussi	O
à	O
se	O
faire	O
oublier	O
,	O
tout	O
en	O
croquant	O
de	O
petits	O
morceaux	O
de	O
sucre	O
au	O
dessert	O
,	O
il	O
examina	O
Daguenet	S-PER
qui	O
passait	O
des	O
fraises	O
à	O
Estelle	S-PER
,	O
il	O
écouta	O
Fauchery	S-PER
dont	O
une	O
anecdote	O
égayait	O
beaucoup	O
la	O
comtesse	O
.	O
	
Dès	O
qu’	O
on	O
le	O
regardait	O
,	O
il	O
souriait	O
de	O
son	O
air	O
tranquille	O
.	O
	
Au	O
sortir	O
de	O
table	O
,	O
il	O
prit	O
le	O
bras	O
du	O
comte	O
,	O
il	O
l’	O
emmena	O
dans	O
le	O
parc	O
.	O
	
On	O
savait	O
qu’	O
il	O
gardait	O
sur	O
celui-ci	O
une	O
grande	O
influence	O
,	O
depuis	O
la	O
mort	O
de	O
sa	O
mère	O
.	O
	
Des	O
histoires	O
singulières	O
couraient	O
au	O
sujet	O
de	O
la	O
domination	O
exercée	O
dans	O
la	O
maison	O
par	O
l’	O
ancien	O
avoué	O
.	O
	
Fauchery	S-PER
,	O
que	O
son	O
arrivée	O
gênait	O
sans	O
doute	O
,	O
expliquait	O
à	O
Georges	S-PER
et	O
à	O
Daguenet	S-PER
les	O
sources	O
de	O
sa	O
fortune	O
,	O
un	O
gros	O
procès	O
dont	O
les	B-MISC
Jésuites	E-MISC
l’	O
avaient	O
chargé	O
,	O
autrefois	O
;	O
et	O
,	O
selon	O
lui	O
,	O
ce	O
bonhomme	O
,	O
un	O
terrible	O
monsieur	O
avec	O
sa	O
mine	O
douce	O
et	O
grasse	O
,	O
trempait	O
maintenant	O
dans	O
tous	O
les	O
tripotages	O
de	O
la	O
prêtraille	O
.	O
	
