Et	O
il	O
suppliait	O
la	O
jeune	O
femme	O
de	O
faire	O
répondre	O
qu’	O
elle	O
ne	O
pouvait	O
recevoir	O
.	O
Mais	O
elle	O
se	O
levait	O
déjà	O
,	O
tout	O
enflammée	O
,	O
en	O
disant	O
:	O
—	O
Oui	O
,	O
certainement	O
,	O
murmura	O
-t	O
-il,	O
en	O
approuvant	O
d’	O
un	O
lent	O
signe	O
de	O
tête	O
.	O
La	O
première	O
fois	O
,	O
Nana	S-PER
fut	O
très	O
blessée	O
.	O
Elle	O
dit	O
sèchement	O
:	O
—	O
Chérie	O
!	O
chérie	O
!	O
fais-les	O
donc	O
tenir	O
tranquilles	O
!	O
Ils	O
sont	O
encore	O
après	O
moi	O
.	O
Le	O
comte	O
restait	O
béant	O
.	O
—	O
Moi	O
qui	O
aime	O
tant	O
madame	O
…	O
balbutiait	O
Zoé	S-PER
.	O
Après	O
tout	O
ce	O
que	O
j’	O
ai	O
fait	O
pour	O
madame	O
…	O
—	O
Finis	O
donc	O
,	O
il	O
est	O
là	O
!	O
C’	O
est	O
stupide	O
…	O
Et	O
vous	O
,	O
Zoé	S-PER
,	O
êtes	O
-vous	O
folle	O
?	O
Emmenez-le	O
!	O
Gardez-le	O
en	O
bas	O
,	O
je	O
vais	O
tâcher	O
de	O
descendre	O
.	O
Il	O
se	O
contenta	O
de	O
répondre	O
par	O
un	O
mince	O
sourire	O
mystérieux	O
.	O
Puis	O
,	O
légèrement	O
:	O
Et	O
elle	O
continua	O
avec	O
un	O
rire	O
:	O
—	O
Dame	O
!	O
murmura	O
-t	O
-il,	O
c’	O
est	O
encore	O
ce	O
que	O
je	O
ferais	O
de	O
mieux	O
…	O
Tu	O
sais	O
que	O
je	O
n’	O
ai	O
plus	O
le	O
sac	O
.	O
—	O
Finis	O
donc	O
,	O
les	O
sergents	O
de	O
ville	O
!	O
murmura	O
-t	O
-elle 	O
d’	O
une	O
voix	O
changée	O
.	O
Rentrons	O
vite	O
,	O
mon	O
chat	O
.	O
En	O
effet	O
,	O
au	O
moment	O
de	O
risquer	O
sa	O
demande	O
chez	O
les	B-PER
Muffat	E-PER
,	O
il	O
avait	O
senti	O
une	O
telle	O
froideur	O
de	O
la	O
part	O
du	O
comte	O
,	O
qu’	O
il	O
s’	O
était	O
prudemment	O
abstenu	O
.	O
Ça	O
lui	O
semblait	O
une	O
affaire	O
manquée	O
.	O
Nana	S-PER
le	O
regardait	O
fixement	O
de	O
ses	O
yeux	O
clairs	O
,	O
le	O
menton	O
dans	O
la	O
main	O
,	O
un	O
pli	O
ironique	O
aux	O
lèvres	O
.	O
—	O
Oh	O
!	O
le	O
jaloux	O
,	O
si	O
c’	O
est	O
possible	O
!	O
…	O
Raisonne	O
un	O
peu	O
.	O
On	O
t’	O
avait	O
dit	O
du	O
mal	O
de	O
moi	O
,	O
j’	O
étais	O
furieuse	O
…	O
Aujourd’hui	O
,	O
je	O
serais	O
désolée	O
…	O
Depuis	O
quelque	O
temps	O
,	O
le	B-PER
comte	I-PER
Muffat	E-PER
paraissait	O
soucieux	O
.	O
Un	O
matin	O
,	O
très	O
ému	O
,	O
il	O
mit	O
sous	O
les	O
yeux	O
de	O
Nana	S-PER
une	O
lettre	O
anonyme	O
,	O
où	O
celle-ci	O
,	O
dès	O
les	O
premières	O
lignes	O
,	O
lut	O
qu’	O
on	O
l’	O
accusait	O
de	O
tromper	O
le	O
comte	O
avec	O
Vandeuvres	S-PER
et	O
les	B-PER
fils	I-PER
Hugon	E-PER
.	O
Puis	O
,	O
négligemment	O
:	O
—	O
Ah	O
!	O
dame	O
,	O
papa	O
n’	O
était	O
guère	O
raisonnable	O
…	O
Aussi	O
,	O
quelle	O
dégringolade	O
!	O
Si	O
tu	O
avais	O
vu	O
ça	O
,	O
un	O
plongeon	O
,	O
une	O
dèche	O
!	O
…	O
Je	O
peux	O
dire	O
que	O
j’	O
en	O
ai	O
supporté	O
de	O
toutes	O
les	O
couleurs	O
,	O
et	O
c’	O
est	O
miracle	O
si	O
je	O
n’	O
y	O
ai	O
pas	O
laissé	O
ma	O
peau	O
,	O
comme	O
papa	O
et	O
maman	O
.	O
Dans	O
la	O
cour	O
,	O
sous	O
la	O
grande	O
marquise	O
,	O
un	O
tapis	O
montait	O
le	O
perron	O
;	O
et	O
c’	O
était	O
,	O
dès	O
le	O
vestibule	O
,	O
une	O
odeur	O
de	O
violette	O
,	O
un	O
air	O
tiède	O
enfermé	O
dans	O
d’	O
épaisses	O
tentures	O
.	O
Un	O
vitrail	O
aux	O
verres	O
jaunes	O
et	O
roses	O
,	O
d’	O
une	O
pâleur	O
blonde	O
de	O
chair	O
,	O
éclairait	O
le	O
large	O
escalier	O
.	O
En	O
bas	O
,	O
un	O
nègre	O
de	O
bois	O
sculpté	O
tendait	O
un	O
plateau	O
d’	O
argent	O
,	O
plein	O
de	O
cartes	O
de	O
visite	O
;	O
quatre	O
femmes	O
de	O
marbre	O
blanc	O
,	O
les	O
seins	O
nus	O
,	O
haussaient	O
des	O
lampadaires	O
;	O
tandis	O
que	O
des	O
bronzes	O
et	O
des	O
cloisonnés	O
chinois	O
emplis	O
de	O
fleurs	O
,	O
des	O
divans	O
recouverts	O
d’	O
anciens	O
tapis	O
persans	O
,	O
des	O
fauteuils	O
aux	O
vieilles	O
tapisseries	O
,	O
meublaient	O
le	O
vestibule	O
,	O
garnissaient	O
les	O
paliers	O
,	O
faisaient	O
au	O
premier	O
étage	O
comme	O
une	O
antichambre	O
,	O
où	O
traînaient	O
toujours	O
des	O
pardessus	O
et	O
des	O
chapeaux	O
d’	O
homme	O
.	O
Les	O
étoffes	O
étouffaient	O
les	O
bruits	O
,	O
un	O
recueillement	O
tombait	O
,	O
on	O
aurait	O
cru	O
entrer	O
dans	O
une	O
chapelle	O
traversée	O
d’	O
un	O
frisson	O
dévot	O
,	O
et	O
