—	O
Ce	O
qu’	O
y	O
a	O
d’	O
ennuyeux	O
,	O
dans	O
ces	O
machines	O
-là	O
,	O
c’	O
est	O
que	O
ce	O
sont	O
toujours	O
les	O
mêmes	O
femmes	O
…	O
Il	O
faudrait	O
du	O
nouveau	O
.	O
Tâchez	O
donc	O
d’	O
en	O
inviter	O
une	O
…	O
Tiens	O
une	O
idée	O
!	O
Je	O
vais	O
prier	O
ce	O
gros	O
homme	O
d’	O
amener	O
la	O
femme	O
qu’	O
il	O
promenait	O
,	O
l’	O
autre	O
soir	O
,	O
aux	B-LOC
Variétés	E-LOC
.	O
—	O
Le	B-PER
comte	I-PER
de	I-PER
Bismarck	E-PER
l’	O
accompagnera	O
,	O
dit	O
madame	B-PER
Du	I-PER
Joncquoy	E-PER
.	O
Connaissez	O
-vous	O
le	O
comte	O
?	O
J’	O
ai	O
déjeuné	O
avec	O
lui	O
chez	O
mon	O
frère	O
,	O
oh	O
!	O
il	O
y	O
a	O
longtemps	O
,	O
lorsqu’	O
il	O
représentait	O
la	B-LOC
Prusse	E-LOC
à	O
Paris	S-LOC
…	O
Voilà	O
un	O
homme	O
dont	O
je	O
ne	O
comprends	O
guère	O
les	O
derniers	O
succès	O
.	O
—	O
On	O
ne	O
le	O
pense	O
pas	O
,	O
madame	O
,	O
répondit	O
-il	O
.	O
Mais	O
la	O
comtesse	O
intervint	O
.	O
—	O
Pas	O
possible	O
!	O
dit	O
Vandeuvres	S-PER
,	O
stupéfait	O
et	O
mis	O
en	O
gaieté	O
.	O
Fauchery	S-PER
riait	O
en	O
regardant	O
le	O
comte	O
,	O
dont	O
le	O
visage	O
encadré	O
de	O
favoris	O
,	O
sans	O
moustaches	O
,	O
semblait	O
plus	O
carré	O
et	O
plus	O
dur	O
,	O
depuis	O
qu’	O
il	O
citait	O
des	O
chiffres	O
à	O
Steiner	S-PER
,	O
qui	O
se	O
débattait	O
.	O
—	O
Attendez	O
,	O
dit	O
Vandeuvres	S-PER
,	O
il	O
nous	O
faut	O
un	O
non	O
définitif	O
du	O
comte	O
.	O
—	O
Parbleu	O
!	O
elles	O
épousent	O
Dieu	S-PER
,	O
lorsqu’	O
elles	O
n’	O
ont	O
pu	O
épouser	O
leur	O
cousin	O
,	O
dit	O
entre	O
ses	O
dents	O
Vandeuvres	S-PER
,	O
que	O
cette	O
question	O
ennuyait	O
,	O
et	O
,	O
qui	O
venait	O
rejoindre	O
Fauchery	S-PER
.	O
Mon	O
cher	O
,	O
avez	O
-vous	O
jamais	O
vu	O
une	O
femme	O
aimée	O
se	O
faire	O
religieuse	O
?	O
On	O
